steamid,name,player_side,equipment_value,type,match_checksum,tournament
76561198150673360,siuhy,Terrorist,5400,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198045898864,chopper,Counter Terrorist,700,eco,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198355739212,torzsi,Terrorist,7050,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198081484775,sh1ro,Counter Terrorist,7750,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198386265483,donk,Counter Terrorist,5600,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198193174134,xertioN,Terrorist,3550,force-buy,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198855375325,Jimpphat,Terrorist,3900,force-buy,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561199063238565,magixx,Counter Terrorist,5400,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198045898864,chopper,Counter Terrorist,5900,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198355739212,torzsi,Terrorist,3500,force-buy,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198150673360,siuhy,Terrorist,2600,force-buy,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198995880877,zont1x,Counter Terrorist,5700,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198138828475,Brollan,Terrorist,3050,force-buy,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198081484775,sh1ro,Counter Terrorist,5500,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198150673360,siuhy,Terrorist,2600,force-buy,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198855375325,Jimpphat,Terrorist,3500,force-buy,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198386265483,donk,Counter Terrorist,5800,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198995880877,zont1x,Counter Terrorist,5400,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198193174134,xertioN,Terrorist,3700,force-buy,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198138828475,Brollan,Terrorist,2400,force-buy,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561199063238565,magixx,Counter Terrorist,5400,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198045898864,chopper,Counter Terrorist,5900,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198355739212,torzsi,Terrorist,2200,force-buy,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198855375325,Jimpphat,Terrorist,1350,semi,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198355739212,torzsi,Terrorist,300,eco,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198150673360,siuhy,Terrorist,1400,semi,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198193174134,xertioN,Terrorist,1350,semi,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198138828475,Brollan,Terrorist,1450,semi,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561199063238565,magixx,Counter Terrorist,5700,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198045898864,chopper,Counter Terrorist,5800,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198081484775,sh1ro,Counter Terrorist,5900,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198386265483,donk,Counter Terrorist,5800,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198995880877,zont1x,Counter Terrorist,5800,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198386265483,donk,Counter Terrorist,5800,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198193174134,xertioN,Terrorist,5000,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198138828475,Brollan,Terrorist,4900,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561199063238565,magixx,Counter Terrorist,6100,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198045898864,chopper,Counter Terrorist,6100,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198081484775,sh1ro,Counter Terrorist,7950,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198150673360,siuhy,Terrorist,5000,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198995880877,zont1x,Counter Terrorist,5900,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198855375325,Jimpphat,Terrorist,5000,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198355739212,torzsi,Terrorist,5500,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198355739212,torzsi,Counter Terrorist,850,pistol,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198081484775,sh1ro,Terrorist,1000,pistol,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198386265483,donk,Terrorist,850,pistol,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198150673360,siuhy,Counter Terrorist,700,pistol,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198995880877,zont1x,Terrorist,1150,pistol,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198855375325,Jimpphat,Counter Terrorist,1000,pistol,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561199063238565,magixx,Terrorist,400,pistol,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198045898864,chopper,Terrorist,900,pistol,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198193174134,xertioN,Counter Terrorist,1150,pistol,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198138828475,Brollan,Counter Terrorist,950,pistol,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198995880877,zont1x,Terrorist,4800,full,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198193174134,xertioN,Counter Terrorist,1950,force-buy,d538f36cb94c95e3,Perfect World Shanghai Major 2024
76561198045898864,chopper,Terrorist,3350,semi,d538f36cb94c95e3,Perfect World Shanghai Major 2024
