won,steamid,name,survived,kill_count,match_checksum,tournament
0,76561198386265483,donk,0,0,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561198012872053,huNter,0,0,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561198012872053,huNter,0,1,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,2,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561198080703143,malbsMd,0,1,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561198041683378,NiKo,0,0,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561198995880877,zont1x,0,2,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,0,1,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,0,0,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561198995880877,zont1x,0,1,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,0,0,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,0,1,428db1f9ec319bd3,BLAST Premier World Final 2024
1,76561198074762801,m0NESY,1,1,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561199063238565,magixx,0,2,428db1f9ec319bd3,BLAST Premier World Final 2024
1,76561198074762801,m0NESY,1,1,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561199063238565,magixx,0,1,428db1f9ec319bd3,BLAST Premier World Final 2024
1,76561197982141573,Snax,1,1,428db1f9ec319bd3,BLAST Premier World Final 2024
0,76561199063238565,magixx,0,0,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198386265483,donk,0,1,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198012872053,huNter,0,0,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198995880877,zont1x,0,1,803d577b3d7ccd7,BLAST Premier World Final 2024
1,76561198080703143,malbsMd,1,1,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198995880877,zont1x,0,0,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,1,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198045898864,chopper,1,0,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,1,0,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561199063238565,magixx,0,0,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,1,803d577b3d7ccd7,BLAST Premier World Final 2024
1,76561199063238565,magixx,1,1,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198080703143,malbsMd,0,0,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561199063238565,magixx,0,0,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198995880877,zont1x,0,1,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198995880877,zont1x,0,2,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198995880877,zont1x,0,1,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198386265483,donk,0,0,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,0,2,803d577b3d7ccd7,BLAST Premier World Final 2024
0,76561198995880877,zont1x,0,0,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198995880877,zont1x,0,0,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,1,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561197982141573,Snax,0,0,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561199063238565,magixx,0,0,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198012872053,huNter,0,1,7108f666509fa9d2,BLAST Premier World Final 2024
1,76561198081484775,sh1ro,1,1,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198080703143,malbsMd,0,1,7108f666509fa9d2,BLAST Premier World Final 2024
1,76561198995880877,zont1x,1,1,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,1,7108f666509fa9d2,BLAST Premier World Final 2024
1,76561198045898864,chopper,1,1,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561197982141573,Snax,0,0,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,0,2,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,0,1,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198080703143,malbsMd,0,0,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,1,2,7108f666509fa9d2,BLAST Premier World Final 2024
1,76561198041683378,NiKo,1,0,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198995880877,zont1x,0,0,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198386265483,donk,0,0,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561197982141573,Snax,0,0,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561197982141573,Snax,0,0,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198041683378,NiKo,0,0,7108f666509fa9d2,BLAST Premier World Final 2024
1,76561198080703143,malbsMd,1,2,7108f666509fa9d2,BLAST Premier World Final 2024
0,76561198386265483,donk,0,0,7108f666509fa9d2,BLAST Premier World Final 2024
1,76561197982141573,Snax,1,2,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198386265483,donk,0,1,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
1,76561198012872053,huNter,1,2,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561199063238565,magixx,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198386265483,donk,1,1,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198012872053,huNter,0,1,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198041683378,NiKo,0,1,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198045898864,chopper,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198386265483,donk,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561198081484775,sh1ro,0,2,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561199063238565,magixx,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561199063238565,magixx,0,0,94af43cd62a85e74,BLAST Premier World Final 2024
0,76561197972242917,JACKZ,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561197982141573,Snax,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561197982141573,Snax,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561198080703143,malbsMd,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561197989744167,apEX,0,1,afd99b702c5aafc4,BLAST Premier World Final 2024
1,76561198041683378,NiKo,1,2,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561197972242917,JACKZ,0,1,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,1,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561198063336407,Spinx,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561197989744167,apEX,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561197972242917,JACKZ,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561198041683378,NiKo,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561197982141573,Snax,0,1,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561198041683378,NiKo,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,1,1,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561198041683378,NiKo,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,1,afd99b702c5aafc4,BLAST Premier World Final 2024
1,76561197978835160,flameZ,1,1,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561197972242917,JACKZ,0,0,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561198012872053,huNter,0,2,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561197989744167,apEX,0,1,afd99b702c5aafc4,BLAST Premier World Final 2024
1,76561198074762801,m0NESY,1,1,afd99b702c5aafc4,BLAST Premier World Final 2024
0,76561197978835160,flameZ,1,0,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561197978835160,flameZ,0,2,5bb16082b6d7bf2b,BLAST Premier World Final 2024
1,76561198080703143,malbsMd,1,1,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,1,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561198080703143,malbsMd,0,0,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,1,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561198012872053,huNter,0,0,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561198041683378,NiKo,1,0,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,2,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561197982141573,Snax,0,1,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561198080703143,malbsMd,0,0,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,0,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561197989744167,apEX,0,2,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,1,5bb16082b6d7bf2b,BLAST Premier World Final 2024
1,76561198113666193,ZywOo,1,1,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561198041683378,NiKo,0,0,5bb16082b6d7bf2b,BLAST Premier World Final 2024
0,76561197978835160,flameZ,0,2,8daa396e113e118c,BLAST Premier World Final 2024
0,76561197989744167,apEX,0,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561197982141573,Snax,1,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561198063336407,Spinx,1,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561197978835160,flameZ,0,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,1,1,8daa396e113e118c,BLAST Premier World Final 2024
1,76561198063336407,Spinx,1,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561197982141573,Snax,0,1,8daa396e113e118c,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561197972242917,JACKZ,0,1,8daa396e113e118c,BLAST Premier World Final 2024
1,76561197982141573,Snax,1,1,8daa396e113e118c,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,1,1,8daa396e113e118c,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,1,8daa396e113e118c,BLAST Premier World Final 2024
0,76561197972242917,JACKZ,1,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561198074762801,m0NESY,0,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561198012872053,huNter,0,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561197982141573,Snax,0,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561197989744167,apEX,0,0,8daa396e113e118c,BLAST Premier World Final 2024
0,76561197972242917,JACKZ,0,1,6cd242073d19497b,BLAST Premier World Final 2024
0,76561198134401925,YEKINDAR,1,1,6cd242073d19497b,BLAST Premier World Final 2024
0,76561198063336407,Spinx,0,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561198063336407,Spinx,0,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561197989744167,apEX,0,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561197977105184,jks,0,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561198063336407,Spinx,0,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561197977105184,jks,0,1,6cd242073d19497b,BLAST Premier World Final 2024
1,76561198063336407,Spinx,1,1,6cd242073d19497b,BLAST Premier World Final 2024
0,76561198134401925,YEKINDAR,1,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561198016255205,Twistzz,0,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561197978835160,flameZ,0,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561198001151695,NAF-FLY,0,1,6cd242073d19497b,BLAST Premier World Final 2024
0,76561198063336407,Spinx,1,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561197989744167,apEX,0,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561197972242917,JACKZ,0,1,6cd242073d19497b,BLAST Premier World Final 2024
1,76561197977105184,jks,1,1,6cd242073d19497b,BLAST Premier World Final 2024
1,76561198016255205,Twistzz,1,3,6cd242073d19497b,BLAST Premier World Final 2024
0,76561198063336407,Spinx,0,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561198016255205,Twistzz,1,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561198134401925,YEKINDAR,1,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561197989744167,apEX,0,0,6cd242073d19497b,BLAST Premier World Final 2024
0,76561198001151695,NAF-FLY,1,1,c37ee9184f0fccf3,BLAST Premier World Final 2024
0,76561197977105184,jks,0,1,c37ee9184f0fccf3,BLAST Premier World Final 2024
1,76561197989744167,apEX,1,2,c37ee9184f0fccf3,BLAST Premier World Final 2024
0,76561198001151695,NAF-FLY,0,0,c37ee9184f0fccf3,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,0,c37ee9184f0fccf3,BLAST Premier World Final 2024
0,76561198016255205,Twistzz,1,0,c37ee9184f0fccf3,BLAST Premier World Final 2024
0,76561197972242917,JACKZ,0,0,c37ee9184f0fccf3,BLAST Premier World Final 2024
0,76561198001151695,NAF-FLY,1,0,c37ee9184f0fccf3,BLAST Premier World Final 2024
0,76561198063336407,Spinx,0,0,c37ee9184f0fccf3,BLAST Premier World Final 2024
0,76561197977105184,jks,0,0,c37ee9184f0fccf3,BLAST Premier World Final 2024
1,76561197972242917,JACKZ,1,2,c37ee9184f0fccf3,BLAST Premier World Final 2024
0,76561198001151695,NAF-FLY,0,0,c37ee9184f0fccf3,BLAST Premier World Final 2024
0,76561198001151695,NAF-FLY,0,0,c37ee9184f0fccf3,BLAST Premier World Final 2024
0,76561198283989223,ultimate,0,0,c37ee9184f0fccf3,BLAST Premier World Final 2024
0,76561198016255205,Twistzz,0,0,c37ee9184f0fccf3,BLAST Premier World Final 2024
1,76561198283989223,ultimate,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561198001151695,NAF-FLY,1,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561198016255205,Twistzz,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
1,76561198001151695,NAF-FLY,1,2,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561197978835160,flameZ,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561197977105184,jks,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561198134401925,YEKINDAR,0,1,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561198001151695,NAF-FLY,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561197977105184,jks,0,1,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561197977105184,jks,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561198016255205,Twistzz,0,1,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561197978835160,flameZ,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561198001151695,NAF-FLY,1,1,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561198001151695,NAF-FLY,0,2,711139ec6e55fd91,BLAST Premier World Final 2024
1,76561197978835160,flameZ,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561198063336407,Spinx,1,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561197978835160,flameZ,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
1,76561198113666193,ZywOo,1,3,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561197977105184,jks,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561198001151695,NAF-FLY,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561198063336407,Spinx,1,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561198063336407,Spinx,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561197972242917,JACKZ,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561197989744167,apEX,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561197989744167,apEX,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561198283989223,ultimate,0,0,711139ec6e55fd91,BLAST Premier World Final 2024
0,76561197997351207,rain,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561197997351207,rain,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198855375325,Jimpphat,1,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198138828475,Brollan,1,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198355739212,torzsi,1,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198201620490,broky,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561197991272318,ropz,0,1,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198068422762,frozen,0,1,b293a59fe730997a,BLAST Premier World Final 2024
0,76561197997351207,rain,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,2,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198068422762,frozen,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561197991272318,ropz,1,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198201620490,broky,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198150673360,siuhy,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198150673360,siuhy,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198150673360,siuhy,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198201620490,broky,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,1,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198068422762,frozen,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198855375325,Jimpphat,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198068422762,frozen,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198068422762,frozen,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561198201620490,broky,0,0,b293a59fe730997a,BLAST Premier World Final 2024
0,76561197991272318,ropz,0,1,b293a59fe730997a,BLAST Premier World Final 2024
0,76561197989430253,karrigan,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561197991272318,ropz,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561197997351207,rain,1,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198193174134,xertioN,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198150673360,siuhy,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,1,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198193174134,xertioN,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198068422762,frozen,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198068422762,frozen,1,1,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198068422762,frozen,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198150673360,siuhy,0,1,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198855375325,Jimpphat,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198150673360,siuhy,0,1,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198150673360,siuhy,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561197989430253,karrigan,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561197991272318,ropz,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561197997351207,rain,0,1,b783523242dc5cd9,BLAST Premier World Final 2024
1,76561198855375325,Jimpphat,1,1,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198068422762,frozen,0,1,b783523242dc5cd9,BLAST Premier World Final 2024
1,76561198150673360,siuhy,1,1,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198193174134,xertioN,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198068422762,frozen,1,2,b783523242dc5cd9,BLAST Premier World Final 2024
1,76561198138828475,Brollan,1,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198138828475,Brollan,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
1,76561197997351207,rain,1,2,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561198193174134,xertioN,0,0,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561197989430253,karrigan,0,1,b783523242dc5cd9,BLAST Premier World Final 2024
1,76561198855375325,Jimpphat,1,1,b783523242dc5cd9,BLAST Premier World Final 2024
0,76561197972242917,JACKZ,0,0,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198063336407,Spinx,0,0,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,1,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198855375325,Jimpphat,0,0,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561197989744167,apEX,0,0,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198193174134,xertioN,1,0,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,0,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198193174134,xertioN,0,0,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198193174134,xertioN,0,0,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,1,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,0,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198150673360,siuhy,0,1,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198193174134,xertioN,0,1,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,0,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561197978835160,flameZ,0,0,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198855375325,Jimpphat,0,0,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198193174134,xertioN,0,1,feb54802b6a9c832,BLAST Premier World Final 2024
0,76561198193174134,xertioN,0,1,fe36626287e46b88,BLAST Premier World Final 2024
1,76561198063336407,Spinx,1,1,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,1,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198193174134,xertioN,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198138828475,Brollan,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198193174134,xertioN,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198150673360,siuhy,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561197978835160,flameZ,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198355739212,torzsi,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198150673360,siuhy,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198113666193,ZywOo,0,0,fe36626287e46b88,BLAST Premier World Final 2024
0,76561198855375325,Jimpphat,0,2,fe36626287e46b88,BLAST Premier World Final 2024
0,76561199063068840,w0nderful,0,1,396cb5177b9dae02,BLAST Premier World Final 2024
1,76561198004115516,cadiaN,1,1,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561198013243326,Aleksib,0,1,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561198246607476,b1t,0,0,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561199063068840,w0nderful,0,1,396cb5177b9dae02,BLAST Premier World Final 2024
1,76561197987713664,dev1ce,1,2,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561198246607476,b1t,0,0,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561198004115516,cadiaN,0,0,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561198005107817,Staehr,0,1,396cb5177b9dae02,BLAST Premier World Final 2024
1,76561198246607476,b1t,1,1,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561197987713664,dev1ce,1,0,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561198246607476,b1t,1,0,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561198120557348,jabbi,0,0,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561199063068840,w0nderful,0,1,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561197987713664,dev1ce,0,0,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561199063068840,w0nderful,0,0,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561198050250233,iM,0,0,396cb5177b9dae02,BLAST Premier World Final 2024
1,76561198022365638,stavn,1,2,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561199063068840,w0nderful,0,0,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561199063068840,w0nderful,0,1,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561199063068840,w0nderful,0,0,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561198004115516,cadiaN,0,0,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561198013243326,Aleksib,0,1,396cb5177b9dae02,BLAST Premier World Final 2024
1,76561197987713664,dev1ce,1,1,396cb5177b9dae02,BLAST Premier World Final 2024
0,76561198005107817,Staehr,0,1,6c692080c5f6abee,BLAST Premier World Final 2024
0,76561198120557348,jabbi,0,0,6c692080c5f6abee,BLAST Premier World Final 2024
0,76561197987713664,dev1ce,0,0,6c692080c5f6abee,BLAST Premier World Final 2024
1,76561198013243326,Aleksib,1,2,6c692080c5f6abee,BLAST Premier World Final 2024
0,76561197987713664,dev1ce,1,0,6c692080c5f6abee,BLAST Premier World Final 2024
