frame,tick,round,opponents,player_side,won,steamid,name,survived,kill_count,checksum
95832,77869,9,1,3,0,76561198041683378,NiKo,0,0,c70cbae80af81df9
106051,86076,10,5,2,0,76561198441362330,Bart4k,0,1,c70cbae80af81df9
111226,90101,11,5,2,0,76561198135998371,yAmi,0,0,c70cbae80af81df9
120469,97362,12,3,3,0,76561197996678278,TeSeS,0,0,c70cbae80af81df9
141520,114529,13,4,2,0,76561197983956651,Magisk,0,0,c70cbae80af81df9
148847,120417,14,4,2,0,76561198799340122,degster,0,0,c70cbae80af81df9
161014,130256,15,2,3,0,76561199430871803,cobrazera,1,0,c70cbae80af81df9
170835,138077,16,2,3,0,76561198128463598,nin9,1,0,c70cbae80af81df9
172955,139955,16,1,2,1,76561198057282432,kyxsan,1,0,c70cbae80af81df9
194244,156987,18,2,3,0,76561199430871803,cobrazera,0,1,c70cbae80af81df9
194284,157022,18,1,2,1,76561198041683378,NiKo,1,1,c70cbae80af81df9
220925,178210,20,3,3,0,76561199430871803,cobrazera,1,0,c70cbae80af81df9
232651,187850,21,2,3,1,76561198831275747,Veccil,1,2,c70cbae80af81df9
233267,188380,21,1,2,0,76561198799340122,degster,0,0,c70cbae80af81df9
244411,197371,22,3,2,0,76561198041683378,NiKo,0,1,c70cbae80af81df9
252091,203430,23,4,2,0,76561198799340122,degster,0,0,c70cbae80af81df9
261396,210628,24,3,2,0,76561198799340122,degster,0,1,c70cbae80af81df9
277047,223116,25,4,2,0,76561198057282432,kyxsan,0,0,c70cbae80af81df9
285573,229537,26,4,3,0,76561198135998371,yAmi,0,0,c70cbae80af81df9
302227,242850,27,3,3,0,76561198128463598,nin9,0,1,c70cbae80af81df9
312013,250681,28,4,2,0,76561198128463598,nin9,0,2,c70cbae80af81df9
324052,260319,29,4,2,0,76561198135998371,yAmi,0,1,c70cbae80af81df9
11890,9755,1,5,2,0,76561198041683378,NiKo,0,0,769e226b9ae28d12
17530,14072,2,4,2,0,76561198799340122,degster,0,1,769e226b9ae28d12
24636,19546,3,5,2,0,76561197983956651,Magisk,0,0,769e226b9ae28d12
35730,28421,4,2,3,0,76561198831275747,Veccil,0,1,769e226b9ae28d12
35822,28508,4,1,2,1,76561198041683378,NiKo,1,0,769e226b9ae28d12
44536,35451,5,2,3,0,76561198128463598,nin9,0,1,769e226b9ae28d12
44609,35511,5,1,2,1,76561197996678278,TeSeS,1,1,769e226b9ae28d12
53669,42459,6,3,2,0,76561198799340122,degster,0,1,769e226b9ae28d12
68728,54589,7,3,3,0,76561198135998371,yAmi,0,0,769e226b9ae28d12
83013,66251,8,4,3,0,76561199430871803,cobrazera,0,2,769e226b9ae28d12
90625,72390,9,4,3,0,76561198135998371,yAmi,0,0,769e226b9ae28d12
99208,79078,10,2,3,0,76561199430871803,cobrazera,0,0,769e226b9ae28d12
107756,86017,11,4,3,0,76561198831275747,Veccil,0,0,769e226b9ae28d12
115926,92355,12,3,3,0,76561198135998371,yAmi,0,0,769e226b9ae28d12
138317,110043,13,4,2,0,76561199430871803,cobrazera,0,0,769e226b9ae28d12
146268,116476,14,5,2,0,76561198128463598,nin9,0,0,769e226b9ae28d12
151678,120592,15,5,2,0,76561198441362330,Bart4k,0,1,769e226b9ae28d12
166368,132148,16,2,3,0,76561197983956651,Magisk,0,1,769e226b9ae28d12
167944,133562,16,1,2,1,76561199430871803,cobrazera,1,1,769e226b9ae28d12
190716,151619,18,2,3,1,76561198799340122,degster,1,2,769e226b9ae28d12
190749,151645,18,1,2,0,76561198831275747,Veccil,0,0,769e226b9ae28d12
196343,155947,19,4,2,0,76561198128463598,nin9,0,0,769e226b9ae28d12
14724,12272,1,3,2,0,76561197987713664,dev1ce,0,0,2ca7fa9b323bb44a
25250,20906,2,3,2,0,76561197987713664,dev1ce,0,1,2ca7fa9b323bb44a
35209,29176,3,4,2,0,76561198120557348,jabbi,0,0,2ca7fa9b323bb44a
45318,37263,4,4,2,0,76561197987713664,dev1ce,0,0,2ca7fa9b323bb44a
54551,44426,5,5,2,0,76561197987713664,dev1ce,0,1,2ca7fa9b323bb44a
65210,52714,6,4,2,0,76561198022365638,stavn,0,1,2ca7fa9b323bb44a
75276,61049,7,3,2,0,76561197987713664,dev1ce,0,0,2ca7fa9b323bb44a
80906,65356,8,4,2,0,76561197987713664,dev1ce,0,1,2ca7fa9b323bb44a
87580,70583,9,4,2,0,76561198022365638,stavn,0,1,2ca7fa9b323bb44a
101011,81349,10,2,3,0,76561198068422762,frozen,0,1,2ca7fa9b323bb44a
101664,81920,10,1,2,1,76561198022365638,stavn,1,1,2ca7fa9b323bb44a
111006,89307,11,3,2,0,76561198022365638,stavn,0,0,2ca7fa9b323bb44a
115332,92567,12,5,2,0,76561197987713664,dev1ce,0,1,2ca7fa9b323bb44a
134697,108257,13,5,2,0,76561198066693739,EliGE,0,0,2ca7fa9b323bb44a
141841,113872,14,5,2,0,76561197997351207,rain,0,0,2ca7fa9b323bb44a
168007,135307,16,3,2,0,76561197997351207,rain,0,0,2ca7fa9b323bb44a
177092,142684,17,3,2,0,76561198201620490,broky,0,1,2ca7fa9b323bb44a
186471,150114,18,4,2,0,76561198201620490,broky,0,2,2ca7fa9b323bb44a
214349,172926,20,5,3,0,76561197987713664,dev1ce,0,1,2ca7fa9b323bb44a
5858,4640,1,2,3,0,76561198004115516,cadiaN,0,0,9279191a9f55c33b
16511,13489,2,2,2,0,76561198066693739,EliGE,0,1,9279191a9f55c33b
16559,13535,2,1,3,1,76561197987713664,dev1ce,1,1,9279191a9f55c33b
26939,22045,3,2,3,0,76561198120557348,jabbi,0,0,9279191a9f55c33b
35487,29120,4,5,3,0,76561198022365638,stavn,0,1,9279191a9f55c33b
42403,34782,5,5,3,0,76561197987713664,dev1ce,0,0,9279191a9f55c33b
66122,54237,7,5,3,0,76561198022365638,stavn,1,0,9279191a9f55c33b
74867,61231,8,4,3,0,76561197987713664,dev1ce,1,2,9279191a9f55c33b
89506,73340,9,3,2,0,76561197997351207,rain,0,1,9279191a9f55c33b
98234,80326,10,2,2,0,76561197997351207,rain,0,0,9279191a9f55c33b
108055,88335,11,2,3,0,76561198004115516,cadiaN,0,0,9279191a9f55c33b
117175,95833,12,4,2,0,76561198068422762,frozen,0,0,9279191a9f55c33b
139872,114616,13,5,3,0,76561197997351207,rain,0,1,9279191a9f55c33b
158501,129924,15,5,2,0,76561198120557348,jabbi,0,0,9279191a9f55c33b
168881,138368,16,3,2,0,76561197987713664,dev1ce,0,1,9279191a9f55c33b
174009,142397,17,5,2,0,76561197987713664,dev1ce,0,0,9279191a9f55c33b
182502,149239,18,4,2,0,76561198120557348,jabbi,0,0,9279191a9f55c33b
190998,156021,19,4,2,0,76561197987713664,dev1ce,0,0,9279191a9f55c33b
13164,10682,1,2,3,1,76561198063336407,Spinx,1,2,775c75a2bc05e8c5
14557,11919,1,1,2,0,76561198081484775,sh1ro,0,0,775c75a2bc05e8c5
29704,24235,2,5,2,0,76561198081484775,sh1ro,0,1,775c75a2bc05e8c5
37901,30520,3,3,3,0,76561198138828475,Brollan,1,3,775c75a2bc05e8c5
39545,31958,3,1,2,1,76561198386265483,donk,0,0,775c75a2bc05e8c5
50242,40550,4,2,3,0,76561198355739212,torzsi,0,0,775c75a2bc05e8c5
60507,48753,5,4,3,0,76561198193174134,xertioN,0,0,775c75a2bc05e8c5
74350,59491,6,2,2,1,76561198081484775,sh1ro,1,2,775c75a2bc05e8c5
74369,59509,6,1,3,0,76561198355739212,torzsi,0,0,775c75a2bc05e8c5
84891,67804,7,4,3,0,76561198355739212,torzsi,0,0,775c75a2bc05e8c5
141800,113076,11,3,3,0,76561198138828475,Brollan,0,0,775c75a2bc05e8c5
151364,120481,12,3,2,0,76561198386265483,donk,0,1,775c75a2bc05e8c5
173899,138577,13,3,2,0,76561198855375325,Jimpphat,0,0,775c75a2bc05e8c5
181986,145019,14,5,2,0,76561198855375325,Jimpphat,0,0,775c75a2bc05e8c5
192807,153583,15,4,2,0,76561198138828475,Brollan,0,2,775c75a2bc05e8c5
203231,161318,16,5,2,0,76561198355739212,torzsi,0,1,775c75a2bc05e8c5
10602,8293,1,4,3,0,76561198386265483,donk,0,1,981e2ea9773711b5
33234,26795,3,3,3,0,76561198081484775,sh1ro,0,0,981e2ea9773711b5
57522,45877,5,3,2,0,76561198355739212,torzsi,1,0,981e2ea9773711b5
65965,52538,6,3,3,0,76561198081484775,sh1ro,1,0,981e2ea9773711b5
79494,63297,7,3,3,0,76561198045898864,chopper,1,0,981e2ea9773711b5
93441,74763,8,2,2,1,76561198138828475,Brollan,0,0,981e2ea9773711b5
102111,81504,9,2,3,1,76561198995880877,zont1x,1,2,981e2ea9773711b5
103015,82303,9,1,2,0,76561198138828475,Brollan,0,0,981e2ea9773711b5
113571,90834,10,4,2,0,76561198355739212,torzsi,1,0,981e2ea9773711b5
123916,99437,11,4,2,0,76561198193174134,xertioN,0,0,981e2ea9773711b5
132547,105993,12,3,2,0,76561198138828475,Brollan,1,1,981e2ea9773711b5
154020,123200,13,4,3,0,76561198855375325,Jimpphat,1,0,981e2ea9773711b5
167937,134801,14,4,3,0,76561198355739212,torzsi,1,0,981e2ea9773711b5
179057,143851,15,2,3,0,76561198063336407,Spinx,0,0,981e2ea9773711b5
189455,152168,16,4,2,0,76561198995880877,zont1x,1,0,981e2ea9773711b5
200574,161139,17,3,2,0,76561198045898864,chopper,1,1,981e2ea9773711b5
208592,167439,18,3,2,0,76561198386265483,donk,0,0,981e2ea9773711b5
220674,177121,19,3,3,0,76561198063336407,Spinx,0,1,981e2ea9773711b5
252823,202808,22,3,3,0,76561198855375325,Jimpphat,1,0,981e2ea9773711b5
268593,215626,23,4,2,0,76561198386265483,donk,0,0,981e2ea9773711b5
280341,225118,24,3,2,0,76561199063238565,magixx,0,0,981e2ea9773711b5
293084,235264,25,2,3,1,76561198855375325,Jimpphat,1,2,981e2ea9773711b5
293173,235337,25,1,2,0,76561199063238565,magixx,0,0,981e2ea9773711b5
299249,239923,26,3,2,0,76561198045898864,chopper,1,1,981e2ea9773711b5
306571,245512,27,3,2,0,76561199063238565,magixx,0,1,981e2ea9773711b5
325593,261298,28,3,2,0,76561198855375325,Jimpphat,0,0,981e2ea9773711b5
334491,268129,29,3,3,0,76561198386265483,donk,0,1,981e2ea9773711b5
5719,5021,1,2,3,0,76561198995880877,zont1x,0,0,cf5082953cad8a36
19944,16734,3,2,2,1,76561198081484775,sh1ro,0,1,cf5082953cad8a36
20472,17208,3,1,3,0,76561198193174134,xertioN,0,0,cf5082953cad8a36
28385,23553,4,4,3,0,76561198063336407,Spinx,0,0,cf5082953cad8a36
34333,28071,5,2,3,0,76561198355739212,torzsi,0,0,cf5082953cad8a36
41158,33386,6,3,3,0,76561198063336407,Spinx,0,0,cf5082953cad8a36
52405,42407,7,4,2,0,76561198995880877,zont1x,1,0,cf5082953cad8a36
64690,51912,8,2,3,0,76561198355739212,torzsi,1,0,cf5082953cad8a36
64781,51985,8,1,2,1,76561198081484775,sh1ro,1,0,cf5082953cad8a36
70814,56261,9,4,2,0,76561198045898864,chopper,0,0,cf5082953cad8a36
82867,65948,10,2,2,0,76561198386265483,donk,0,1,cf5082953cad8a36
94174,74592,11,2,2,0,76561198995880877,zont1x,0,0,cf5082953cad8a36
103133,81761,12,2,2,0,76561198081484775,sh1ro,0,0,cf5082953cad8a36
123990,98206,14,4,3,0,76561198063336407,Spinx,0,0,cf5082953cad8a36
145027,115450,15,5,3,0,76561198081484775,sh1ro,0,1,cf5082953cad8a36
154747,123262,16,3,3,0,76561198386265483,donk,1,0,cf5082953cad8a36
178313,142539,18,3,2,0,76561198855375325,Jimpphat,0,1,cf5082953cad8a36
185265,147824,19,2,3,0,76561198081484775,sh1ro,1,0,cf5082953cad8a36
195910,155926,20,5,2,0,76561198355739212,torzsi,1,2,cf5082953cad8a36
207722,165504,21,3,2,0,76561198138828475,Brollan,0,1,cf5082953cad8a36
213962,170504,22,3,2,0,76561198138828475,Brollan,0,0,cf5082953cad8a36
225466,179126,23,4,2,0,76561198193174134,xertioN,0,1,cf5082953cad8a36
236102,187724,24,3,3,0,76561198081484775,sh1ro,1,1,cf5082953cad8a36
254846,202457,26,4,3,0,76561198995880877,zont1x,0,1,cf5082953cad8a36
268823,213579,27,2,2,0,76561198063336407,Spinx,0,0,cf5082953cad8a36
284016,225588,28,4,3,0,76561198081484775,sh1ro,0,0,cf5082953cad8a36
290945,230832,29,2,2,0,76561198138828475,Brollan,0,1,cf5082953cad8a36
292285,232022,29,1,3,1,76561198081484775,sh1ro,1,1,cf5082953cad8a36
299474,237318,30,5,3,0,76561198855375325,Jimpphat,0,3,cf5082953cad8a36
312445,247686,31,4,2,0,76561198081484775,sh1ro,1,1,cf5082953cad8a36
323033,255860,32,5,2,0,76561198386265483,donk,0,2,cf5082953cad8a36
335440,265659,33,5,2,0,76561198081484775,sh1ro,0,0,cf5082953cad8a36
345020,273135,34,5,2,0,76561198081484775,sh1ro,0,1,cf5082953cad8a36
351729,278201,35,2,3,0,76561198193174134,xertioN,0,0,cf5082953cad8a36
360678,285200,36,2,2,0,76561198355739212,torzsi,0,1,cf5082953cad8a36
360882,285375,36,1,3,1,76561198995880877,zont1x,1,1,cf5082953cad8a36
372160,294115,37,4,3,0,76561199063238565,magixx,0,0,cf5082953cad8a36
382132,302014,38,2,3,1,76561198045898864,chopper,1,1,cf5082953cad8a36
382205,302081,38,1,2,0,76561198063336407,Spinx,1,0,cf5082953cad8a36
391120,309072,39,2,2,0,76561198855375325,Jimpphat,1,0,cf5082953cad8a36
404529,319789,40,3,3,0,76561199063238565,magixx,0,0,cf5082953cad8a36
412517,325917,41,3,2,0,76561198138828475,Brollan,0,0,cf5082953cad8a36
425688,336352,42,5,2,0,76561198386265483,donk,0,1,cf5082953cad8a36
433507,342343,43,5,2,0,76561198995880877,zont1x,0,0,cf5082953cad8a36
441612,348401,44,3,3,0,76561198063336407,Spinx,0,0,cf5082953cad8a36
450801,355677,45,5,2,0,76561199063238565,magixx,0,0,cf5082953cad8a36
462632,364724,46,3,3,0,76561198855375325,Jimpphat,0,1,cf5082953cad8a36
472411,372411,47,3,2,0,76561198081484775,sh1ro,0,0,cf5082953cad8a36
481692,379300,48,3,3,0,76561198995880877,zont1x,0,0,cf5082953cad8a36
491511,387107,49,5,3,0,76561198386265483,donk,0,0,cf5082953cad8a36
10458,8884,1,3,3,0,76561198080114546,fame,1,0,75016798dd16c4ae
19617,16313,2,5,3,0,76561198080114546,fame,0,0,75016798dd16c4ae
25613,20861,3,4,3,0,76561197995817501,FL1T,0,0,75016798dd16c4ae
30178,24158,4,5,2,0,76561198113666193,ZywOo,0,0,75016798dd16c4ae
37522,29975,5,3,3,0,76561198044045107,electronic,1,0,75016798dd16c4ae
50543,40491,6,4,3,0,76561198055109028,ICY,0,0,75016798dd16c4ae
61847,49626,7,3,2,0,76561198113666193,ZywOo,0,1,75016798dd16c4ae
72609,58019,8,4,2,0,76561198113666193,ZywOo,0,0,75016798dd16c4ae
79563,63506,9,4,2,0,76561198113666193,ZywOo,0,0,75016798dd16c4ae
88838,70691,10,4,3,0,76561198055109028,ICY,0,0,75016798dd16c4ae
103387,82646,11,3,2,0,76561198113666193,ZywOo,1,1,75016798dd16c4ae
112249,89830,12,3,3,0,76561197995817501,FL1T,0,0,75016798dd16c4ae
132382,106166,13,5,2,0,76561198044045107,electronic,0,0,75016798dd16c4ae
139559,111810,14,5,2,0,76561198055109028,ICY,0,0,75016798dd16c4ae
147532,118114,15,4,2,0,76561198055109028,ICY,0,0,75016798dd16c4ae
161962,129444,16,2,2,0,76561198055109028,ICY,0,1,75016798dd16c4ae
162142,129606,16,1,3,1,76561197991272318,ropz,1,1,75016798dd16c4ae
171726,136994,17,2,2,0,76561197995817501,FL1T,0,0,75016798dd16c4ae
182513,145546,18,3,3,0,76561198113666193,ZywOo,0,1,75016798dd16c4ae
191597,152801,19,4,2,0,76561198044045107,electronic,0,1,75016798dd16c4ae
22001,18147,2,2,2,0,76561197973140692,mezii,0,0,b8bb10ed6a2ae707
36041,29689,3,2,2,0,76561197991272318,ropz,1,1,b8bb10ed6a2ae707
36046,29694,3,1,3,0,76561198080114546,fame,1,0,b8bb10ed6a2ae707
46052,37696,4,2,3,0,76561198080114546,fame,0,0,b8bb10ed6a2ae707
52217,42634,5,4,3,0,76561198014259134,FL4MUS,0,0,b8bb10ed6a2ae707
63139,51344,6,3,3,0,76561198055109028,ICY,1,0,b8bb10ed6a2ae707
73390,59786,7,2,3,1,76561197995817501,FL1T,1,2,b8bb10ed6a2ae707
73532,59909,7,1,2,0,76561197973140692,mezii,0,0,b8bb10ed6a2ae707
87414,71096,8,3,2,0,76561197973140692,mezii,0,2,b8bb10ed6a2ae707
87816,71442,8,1,3,1,76561198055109028,ICY,1,1,b8bb10ed6a2ae707
95657,77736,9,4,2,0,76561197989744167,apEX,0,0,b8bb10ed6a2ae707
103890,84342,10,3,3,0,76561198044045107,electronic,1,0,b8bb10ed6a2ae707
130708,105261,12,3,3,0,76561197995817501,FL1T,0,0,b8bb10ed6a2ae707
151708,122357,13,3,2,0,76561198014259134,FL4MUS,0,2,b8bb10ed6a2ae707
152048,122658,13,1,3,1,76561197991272318,ropz,1,1,b8bb10ed6a2ae707
159924,129004,14,5,2,0,76561198044045107,electronic,0,0,b8bb10ed6a2ae707
170261,136887,15,4,2,0,76561197995817501,FL1T,0,0,b8bb10ed6a2ae707
182398,146516,16,2,2,0,76561198044045107,electronic,0,0,b8bb10ed6a2ae707
198126,158872,17,3,3,0,76561197991272318,ropz,1,0,b8bb10ed6a2ae707
209842,168152,18,4,2,0,76561197995817501,FL1T,0,1,b8bb10ed6a2ae707
13274,10893,1,4,2,0,76561198365118288,try,0,1,3d9e3bc7ece9a3d4
22617,18675,2,2,2,0,76561198365118288,try,0,0,3d9e3bc7ece9a3d4
34214,27997,3,2,2,0,76561198365118288,try,0,0,3d9e3bc7ece9a3d4
39463,31976,4,5,2,0,76561197996370184,VINI,0,0,3d9e3bc7ece9a3d4
61735,49957,6,2,2,1,76561198307171910,decenty,1,0,3d9e3bc7ece9a3d4
68015,54748,7,5,2,0,76561198307171910,decenty,1,0,3d9e3bc7ece9a3d4
80991,65430,8,5,2,0,76561198307171910,decenty,0,0,3d9e3bc7ece9a3d4
94681,76191,9,4,2,0,76561198307171910,decenty,0,2,3d9e3bc7ece9a3d4
105198,84658,10,3,2,0,76561198365118288,try,0,0,3d9e3bc7ece9a3d4
116638,94280,11,2,2,0,76561198365118288,try,0,0,3d9e3bc7ece9a3d4
127824,103128,12,3,3,0,76561197977105184,jks,0,0,3d9e3bc7ece9a3d4
149766,120976,13,2,3,0,76561198307171910,decenty,0,0,3d9e3bc7ece9a3d4
160868,130069,14,3,2,0,76561198016255205,Twistzz,0,0,3d9e3bc7ece9a3d4
165328,133578,15,4,2,0,76561198053126645,NertZ,0,0,3d9e3bc7ece9a3d4
175902,142164,16,2,3,0,76561197996370184,VINI,0,0,3d9e3bc7ece9a3d4
189673,153166,17,2,3,0,76561198365118288,try,0,1,3d9e3bc7ece9a3d4
190802,154153,17,1,2,1,76561197977105184,jks,1,1,3d9e3bc7ece9a3d4
19129,16069,2,3,2,1,76561198001151695,NAF-FLY,0,0,982226b3bdb90cc4
27198,22764,3,4,2,0,76561198001151695,NAF-FLY,0,1,982226b3bdb90cc4
33326,27647,4,4,2,0,76561198053126645,NertZ,0,0,982226b3bdb90cc4
43410,36121,5,4,2,0,76561198283989223,ultimate,0,0,982226b3bdb90cc4
50628,42165,6,3,2,0,76561198001151695,NAF-FLY,1,1,982226b3bdb90cc4
81790,68075,9,2,3,0,76561198800209567,noway,0,0,982226b3bdb90cc4
92272,76440,10,2,3,0,76561198251931752,chayJESUS,0,1,982226b3bdb90cc4
92294,76460,10,1,2,1,76561198283989223,ultimate,1,1,982226b3bdb90cc4
102206,84673,11,2,3,0,76561198365118288,try,0,1,982226b3bdb90cc4
102587,85015,11,1,2,1,76561198283989223,ultimate,1,1,982226b3bdb90cc4
112578,93250,12,2,3,0,76561198307171910,decenty,0,0,982226b3bdb90cc4
136714,113602,13,2,3,0,76561198283989223,ultimate,1,1,982226b3bdb90cc4
137147,113993,13,1,2,1,76561198800209567,noway,1,0,982226b3bdb90cc4
143598,119281,14,4,3,0,76561197977105184,jks,0,0,982226b3bdb90cc4
153650,127685,15,3,2,0,76561198307171910,decenty,0,0,982226b3bdb90cc4
159215,131928,16,2,2,0,76561198307171910,decenty,0,0,982226b3bdb90cc4
169445,140622,17,2,2,0,76561198365118288,try,1,1,982226b3bdb90cc4
170501,141544,17,1,3,0,76561198016255205,Twistzz,1,0,982226b3bdb90cc4
182546,151457,18,2,2,1,76561198365118288,try,1,2,982226b3bdb90cc4
182787,151673,18,1,3,0,76561198016255205,Twistzz,0,0,982226b3bdb90cc4
191445,158831,19,3,3,0,76561197977105184,jks,0,0,982226b3bdb90cc4
196442,162897,20,4,3,0,76561198053126645,NertZ,0,0,982226b3bdb90cc4
227841,188821,22,5,3,0,76561197977105184,jks,0,1,982226b3bdb90cc4
236851,196276,23,4,2,0,76561198800209567,noway,0,0,982226b3bdb90cc4
247283,204661,24,2,3,0,76561198016255205,Twistzz,0,0,982226b3bdb90cc4
3126,2759,1,3,2,0,76561198053126645,NertZ,0,0,cbdf1329005aa75d
15997,13950,3,4,2,0,76561197996370184,VINI,0,1,cbdf1329005aa75d
24958,21424,4,5,2,0,76561198800209567,noway,0,0,cbdf1329005aa75d
33988,28698,5,4,2,0,76561198800209567,noway,0,0,cbdf1329005aa75d
41066,34393,6,3,3,0,76561197977105184,jks,0,0,cbdf1329005aa75d
65827,54663,8,4,2,0,76561198800209567,noway,0,0,cbdf1329005aa75d
76462,63053,9,3,3,0,76561198001151695,NAF-FLY,0,0,cbdf1329005aa75d
87721,72389,10,2,2,0,76561198365118288,try,0,1,cbdf1329005aa75d
88112,72726,10,1,3,1,76561198283989223,ultimate,1,1,cbdf1329005aa75d
96715,79541,11,5,2,0,76561198800209567,noway,0,1,cbdf1329005aa75d
106680,87926,12,5,3,0,76561198016255205,Twistzz,0,0,cbdf1329005aa75d
116588,95971,13,4,3,0,76561198016255205,Twistzz,0,0,cbdf1329005aa75d
121711,99883,14,4,2,0,76561197996370184,VINI,0,0,cbdf1329005aa75d
144994,119584,15,5,3,0,76561198800209567,noway,1,0,cbdf1329005aa75d
152162,125556,16,5,3,0,76561198251931752,chayJESUS,0,0,cbdf1329005aa75d
160136,132021,17,2,3,0,76561198251931752,chayJESUS,1,2,cbdf1329005aa75d
160282,132150,17,1,2,1,76561198001151695,NAF-FLY,0,0,cbdf1329005aa75d
166966,137497,18,3,3,0,76561198365118288,try,0,1,cbdf1329005aa75d
178563,146917,19,5,3,0,76561197996370184,VINI,0,1,cbdf1329005aa75d
186734,153496,20,3,3,0,76561198365118288,try,0,1,cbdf1329005aa75d
8934,7345,1,2,3,0,76561198183003671,Swisher,0,0,c581652530990eca
15670,12713,2,5,3,0,76561198064353169,slaxz-,0,0,c581652530990eca
20778,16720,3,4,3,0,76561198337484196,Lake,0,0,c581652530990eca
31947,25696,4,2,3,0,76561198183003671,Swisher,0,1,c581652530990eca
32253,25965,4,1,2,1,76561197960690195,FalleN,1,1,c581652530990eca
41927,33738,5,4,3,0,76561198183003671,Swisher,0,0,c581652530990eca
66380,53800,7,4,2,0,76561198118646644,skullz,1,1,c581652530990eca
78502,63687,8,3,3,0,76561198064353169,slaxz-,1,1,c581652530990eca
90753,73839,9,2,3,0,76561198334814829,reck,0,0,c581652530990eca
103394,84017,10,3,2,0,76561198118646644,skullz,0,1,c581652530990eca
109785,89051,11,4,3,0,76561198183003671,Swisher,0,0,c581652530990eca
122828,99747,12,2,3,0,76561198064353169,slaxz-,0,1,c581652530990eca
123398,100257,12,1,2,1,76561198067763828,chelo,1,1,c581652530990eca
148255,120519,13,3,3,0,76561198067763828,chelo,0,0,c581652530990eca
158547,129018,14,2,3,0,76561198118646644,skullz,0,0,c581652530990eca
163539,132797,15,3,2,0,76561198334814829,reck,0,0,c581652530990eca
211494,173012,19,2,2,0,76561198064353169,slaxz-,0,0,c581652530990eca
221434,180877,20,5,2,0,76561198064353169,slaxz-,0,0,c581652530990eca
6484,5136,1,5,2,0,76561198058500492,KSCERATO,0,0,e1f186264b5f7a75
18862,15491,2,3,3,0,76561198190463461,s1n,0,0,e1f186264b5f7a75
27002,22027,3,3,2,0,76561198058500492,KSCERATO,0,1,e1f186264b5f7a75
34389,27977,4,4,2,0,76561198058500492,KSCERATO,0,0,e1f186264b5f7a75
55743,44857,6,2,3,0,76561198064353169,slaxz-,0,0,e1f186264b5f7a75
61368,49302,7,4,3,0,76561198190463461,s1n,0,0,e1f186264b5f7a75
78485,62736,9,3,3,0,76561198337484196,Lake,0,0,e1f186264b5f7a75
89366,71746,10,3,3,0,76561198190463461,s1n,1,0,e1f186264b5f7a75
103533,83321,11,2,2,0,76561198164970560,yuurih,0,1,e1f186264b5f7a75
103589,83366,11,1,3,1,76561198183003671,Swisher,1,1,e1f186264b5f7a75
110378,88738,12,3,2,0,76561198164970560,yuurih,0,1,e1f186264b5f7a75
131614,106025,13,3,3,0,76561198058500492,KSCERATO,0,1,e1f186264b5f7a75
142857,115433,14,4,2,0,76561198190463461,s1n,0,0,e1f186264b5f7a75
168588,136443,16,3,3,0,76561198164970560,yuurih,0,1,e1f186264b5f7a75
173783,140619,17,5,3,0,76561198058500492,KSCERATO,0,0,e1f186264b5f7a75
183512,148397,18,4,2,0,76561198334814829,reck,0,2,e1f186264b5f7a75
195825,158406,19,2,3,0,76561197960690195,FalleN,0,1,e1f186264b5f7a75
196038,158594,19,1,2,1,76561198190463461,s1n,1,1,e1f186264b5f7a75
201892,163357,20,5,3,0,76561198164970560,yuurih,0,0,e1f186264b5f7a75
214119,173414,21,3,3,0,76561198118646644,skullz,1,0,e1f186264b5f7a75
222433,180103,22,5,2,0,76561198190463461,s1n,0,1,e1f186264b5f7a75
236408,191232,23,4,3,0,76561198164970560,yuurih,0,0,e1f186264b5f7a75
3087,2700,1,2,2,1,76561198164970560,yuurih,1,2,dac0189e7790611d
3088,2701,1,1,3,0,76561198190463461,s1n,0,0,dac0189e7790611d
25929,21414,3,4,3,0,76561198064353169,slaxz-,0,0,dac0189e7790611d
45863,37564,5,3,2,0,76561198058500492,KSCERATO,0,1,dac0189e7790611d
54278,44332,6,2,3,0,76561198183003671,Swisher,0,0,dac0189e7790611d
58157,47236,7,4,3,0,76561198334814829,reck,0,0,dac0189e7790611d
97894,79504,10,2,3,0,76561198183003671,Swisher,0,0,dac0189e7790611d
107361,86860,11,4,2,0,76561198118646644,skullz,0,1,dac0189e7790611d
133861,108118,13,4,2,0,76561198164970560,yuurih,0,0,dac0189e7790611d
145444,117174,14,2,2,1,76561198118646644,skullz,0,2,dac0189e7790611d
145456,117184,14,1,3,0,76561198334814829,reck,0,0,dac0189e7790611d
168307,136279,15,5,2,0,76561198183003671,Swisher,0,0,dac0189e7790611d
205417,166706,18,4,3,0,76561198164970560,yuurih,0,0,dac0189e7790611d
215601,175138,19,3,3,0,76561198164970560,yuurih,0,0,dac0189e7790611d
230306,187164,20,3,3,0,76561198067763828,chelo,0,0,dac0189e7790611d
239519,194663,21,3,3,0,76561198164970560,yuurih,0,0,dac0189e7790611d
